chunk_id,manuscript_title,country,context,text
pu_25622,"Sarnen, Bibliothek des Benediktinerkollegiums, Membr. 65; Full manuscript",Switzerland,"Manuscript: Sarnen, Bibliothek des Benediktinerkollegiums, Membr. 65; Full manuscript | Country: Switzerland | City: Basel | Dating: 1 Juy 1515 | Century of production: 16 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 155 | Scribes: Anna Lowlin, Basel, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Psalter [Religious Texts]",Original: f.127v: Dis Buchlin wart geendet ... cf.PXL_20231003_194844290.jpg
pu_25624,"Sarnen, Bibliothek des Benediktinerkollegiums, Membr. 85; Full manuscript",Unknown,"Manuscript: Sarnen, Bibliothek des Benediktinerkollegiums, Membr. 85; Full manuscript | Dating: 1516 | Century of production: 16 | Material: paper | Extent: Full manuscript | Number of folios: 185 | Scribes: Cleophe von Baden, Baden, Female (Female)",Original: cf.PXL_20231003_193017876.jpg
pu_25626,"Scheyern, Bibl. of the Benedictine Monastery, Mscr. 4; Full manuscript",Germany,"Manuscript: Scheyern, Bibl. of the Benedictine Monastery, Mscr. 4; Full manuscript | Country: Germany | City: Mödingen | Region: Swabia | Dating: 1486 | Century of production: 15 | Material: paper | Extent: Full manuscript | Number of folios: 70 | Scribes: Ursula Schürstabin, Nuremberg, Female (Female, Religious)",Original: f.70vb: Ursula Schürstab
pu_25628,"Solothurn, Zentralbibliothek, Ms. S 458; Full manuscript",Switzerland,"Manuscript: Solothurn, Zentralbibliothek, Ms. S 458; Full manuscript | Country: Switzerland | City: Bern | Dating: 1507 | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 252 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: St. Michael's Island Monastery, Dominican, Bern, Switzerland | Scribes: Lucia von Moss, Female (Female); Ms. Solothurn, Zentralbibliothek, Ms. S 458, Unidentified Hand 1, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Devotional Book [Religious Texts]","Original: Diss büchlin hat geschriben S. Lucia von moss jn dem jor do man zalt 15 vnd vii jor, und wem es wirt noch minem tod, der bit got treuwlich für mich Translation: This little book was written by Sister Lucia of Moss in the year 1507, and whoever has it after my death, may they faithfully pray to God for me."
pu_28884,"Stockholm, Kungliga Biblioteket, A 12; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 12; Full manuscript | Country: Sweden | City: Vadstena | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 171 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Ms. Vadstena A12 Unidentified Hand 1, Female (Female, Religious)",Original: enne owärdoghe conuentz syster Translation: a humble convent sister
pu_25650,"Stockholm, Kungliga Biblioteket, A 172; Full manuscript",Germany,"Manuscript: Stockholm, Kungliga Biblioteket, A 172; Full manuscript | Country: Germany | City: Cologne | Region: North Rhine-Westphalia | Dating: 1350-1350 | Century of production: 14 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 316 | Decoration presence: TRUE | Musical notation presence: TRUE | Scribes: Loppa von Spiegel, Cologne, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Antiphonary [Religious Texts]","Original: Soror Jutta de alfter persoluit istum librum cum suis expensis et elemosynis. Orate pro ea et pro quibus intendit deuote et soror lorra de specula perfecit scribendo liniando notando illuminando quam non excludatis ex cordibus vestris nex non ex oracionibus vestris deuotis anno domini mcccl maximam pestilencia ubique existente. Translation: Sister Jutta of Alfter paid for this book with her own expenses and alms. Pray for her and for those for whom she devoutly intends [her prayers], and Sister Lorra of Spiegel completed it by writing, ruling, noting, and illuminating. Do not exclude her from your hearts nor from your devout prayers, in the year of our Lord 1350, when the great pestilence was raging everywhere.”"
pu_25651,"Stockholm, Kungliga Biblioteket, A 194; Full manuscript",Austria,"Manuscript: Stockholm, Kungliga Biblioteket, A 194; Full manuscript | Country: Austria | City: Vienna | Dating: 1468-1468 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 363 | Scribes: Magdalene, Vienna, Female (Female); Magdalena Panholczin, Vienna, Female (Female)","Original: f.325: Die episteln hat zu dewchs gemacht der erwiendig geistleich herr maister hans amman aus der weissen aw pey rafelspuerkch den geistleichen jankchfrawn vnd swestern zu den himelparten zu wienn da er dann prior ist gewesen mer dann xx jar dem fot genedig sey. Vnd die episteln hat nach im abgeschriben swester magdalena die got der almochtig vnd sein liebe mueter maria haben in itt huet. f.360: Anno domini tausent cccc vnd im lxviii jar an vnser lieben frawn tag concepcionis in dem aduent ist das puech aus geschriben warden ist das puech aus geschriben warden vnd gehert zu den himelparten in das klaster zu wienn vnd hat geschriben swester magdalena panholezin. Pitt got für sey mit ainem aue maria. Deo gracias. Translation: f.325: “The Epistles were translated by the venerable and spiritual Master Hans Amman from Weissenau near Rafelspuerkch for the spiritual virgins and sisters at the Himmelspforten convent in Vienna, where he served as prior for more than twenty years. May God be gracious to his soul. The Epistles were later copied by Sister Magdalena, whom Almighty God and His beloved Mother Mary hold in their care.”  f.360: “In the year of our Lord 1468, on the Feast of the Conception of Our Lady, during Advent, this book was completed. It belongs to the Himmelspforten convent in Vienna and was written by Sister Magdalena Panholezin. Pray to God for her with an Ave Maria. Thanks be to God.”"
pu_28840,"Stockholm, Kungliga Biblioteket, A 1; Full manuscript",Unknown,"Manuscript: Stockholm, Kungliga Biblioteket, A 1; Full manuscript | Dating: 1526 | Century of production: 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 258 | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Ms. A 1 Unidentified Hand 1, Female (Female, Religious)",Original: enne conuentz systher
pu_25652,"Stockholm, Kungliga Biblioteket, A 2; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 2; Full manuscript | Country: Sweden | City: Vadstena | Region: Östergötland County | Dating: 1534 | Century of production: 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 200 | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Katarina Petersdotter, Vadstena, Female (Female, Religious)","Original: Ithem taessa book haffwer waar kaera syster systher margith nilzsa dotther laetidh scriffwa oc haffwer hon henne alla samman j allo mattho kosthwarth mz thz som gudz waener oc hennas haffwa henne giffwidh oc war hon scriffwadh add ene owerdoghe conuens systher j watzstena closthier och war hon lyktadh diuisio apostolorum aarom aepther gudz burdh m d xxx iiii ... Translation: Also, this book was commissioned by our dear sister, Sister Margit Nilsdotter, who had it written and entirely furnished in every way with what God’s friends and her own provided to her. It was written by a senior convent sister in the Vadstena cloister and was completed on the Feast of the Division of the Apostles, in the year of our Lord 1534."
pu_28869,"Stockholm, Kungliga Biblioteket, A 37; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 37; Full manuscript | Country: Sweden | City: Vadstena | Dating: before 1508 (1470-1496, 1501-1508) | Century of production: 15, 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 140 | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Märta Turesdotter, Vadstena, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayer Book [Religious Texts]",Original: MT Translation: Märta Turesdotter
pu_25653,"Stockholm, Kungliga Biblioteket, A 3; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 3; Full manuscript | Country: Sweden | City: Vadstena | Region: Östergötland County | Dating: 1502 | Century of production: 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 156 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Anna Fickesdotter, Female (Female, Religious); Elseby Gjordsdotter, Female (Female, Religious); Katarina Gudmundsdotter (Gudmundi), Vadstena, Female (Female, Religious); Anna Girmundsdotter, Vadstena, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayer Book [Religious Texts]","Original: Thenna bok laeth systher aelseby giordz dotter skriffwa aat conuentenne tha hon war swmma cantrix wppa thz perman som köptis for thz silff baeltet som henna modhersysther hustru cristin biörn nielsons gaff ther til thz war swa goth som xxiiij mark hwilkin bok skriffwen war aff enne conwentz syster som war anno domini m dij i them tima war kaera modher syster anna fickonis war abbatissa gudhi til hedhers oc jdher allom minom kaera systrom til andelikin hugnat., oc taessa bok skreff syster katerina gudhmundi oc syster anna girmundi hwar thera sin halffdeel. Translation: This book was commissioned by Sister Elseby, the daughter of Gyrd, for the convent when she was serving as the cantor. It was written on parchment purchased with the silver belt gifted by her maternal aunt, Mistress Kristin Björn Nielson, which was valued at 24 marks. This book was written by a sister of the convent in the year of our Lord 1502, during the time when our beloved Mother Sister Anna Fickonis was abbess, to the honor of God and for the spiritual benefit of all my dear sisters.”, This book was written by Sister Katerina Gudhmundi and Sister Anna Girmundi, each for their half share."
pu_25654,"Stockholm, Kungliga Biblioteket, A 4; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 4; Full manuscript | Country: Sweden | City: Vadstena | Region: Östergötland County | Dating: 1476-1519 | Century of production: 15 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 182 | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Katarina Gudmundsdotter (Gudmundi), Vadstena, Female (Female, Religious); Henry Suso, Male (Male); Kristina Hansdotter Brask, Vadstena, Female (Female, Religious) | Texts copied: Henry Suso, Male, Clock of Eternal Wisdom, Latin (LA, LAT) [Religious Texts]","Original: Her lyktas the book som syster kadhrin jöns gummwndzsons dotter oc syster cristin hanssa dotter haffua scriffuat gudhi til hedhers oc jdher allom til hugnadh. Translation: Here ends the book that Sister Katrin, daughter of Jöns Gudmundsson, and Sister Kristin, daughter of Hans, have written to the honor of God and for the benefit of you all.”"
pu_25656,"Stockholm, Kungliga Biblioteket, A 8; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 8; Full manuscript | Country: Sweden | City: Vadstena | Region: Östergötland County | Dating: 1473-1486 | Century of production: 15 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 164 | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Kristina Hansdotter Brask, Vadstena, Female (Female, Religious)","Original: Thaenna firescripna book waende war kaere fadher ok brodher haer mathias laurencii conwaendz brodher j wastztenom aff latino ok j swaensko mz storom kaerlek ok jnnerlikom godh wilia gudhi til hedhers ok jomfru mario ok allom os til hwgnadh ... Bidhin thy kaera systra for honom ... Bidhin ok jaemwael for ware kaere modher syster margarete clawissa dotther abdissa som thenna bokena laet waendha at hon matte triffwas j allo godho swa wael likamlika som andelika. Translation: This aforementioned book was translated by our dear father and brother, Brother Matthias Laurencii, a convent brother at Vadstena, from Latin into Swedish with great love and heartfelt goodwill, to the honor of God, the Virgin Mary, and for the benefit of us all. … Dear sisters, pray for him … And also pray for our dear mother, Sister Margareta Clawisdotter, abbess, who had this book translated, that she may thrive in all goodness, both physical and spiritual."
pu_28859,"Stockholm, Kungliga Biblioteket, A 9; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, A 9; Full manuscript | Country: Sweden | City: Vadstena | Dating: 1498-1502 | Century of production: 15, 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 185 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Anna Matsdotter Karth, Vadstena, Female (Female, Religious)",Original: AM Translation: Anna Matsdotter Karth
pu_28852,"Stockholm, Kungliga Biblioteket, C 12; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, C 12; Full manuscript | Country: Sweden | City: Vadstena | Dating: 1450-1520 | Century of production: 15, 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 192 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Kristina Hansdotter Brask, Vadstena, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Book of hours [Religious Texts]",Original: CH Translation: Kristina Hansdotter Brask
pu_25659,"Stockholm, Kungliga Biblioteket, C 502; Full manuscript",Sweden,"Manuscript: Stockholm, Kungliga Biblioteket, C 502; Full manuscript | Country: Sweden | City: Vadstena | Region: Östergötland County | Dating: 1481-1532 | Century of production: 15, 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 80 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Christina Magnusdotter, Female (Female, Religious); Birgitta Andersdotter, Vadstena, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Book of hours [Religious Texts]","Original: Thässa hälga männena skulu läsas naar nakor olias bidhel tha troligha fför mik systher birgitta andersad(otter) Translation: These holy men are to be read when some different prayers are to be said. Remember me in your prayers, Sister Birgitta Andersdotter.”"
